payment_id,student_id,payment_date,amount,payment_method,status,semester
PAY000362,STU000078,2025-08-13,531965,Credit Card,Failed,Fall 2023
PAY000363,STU000078,2025-08-23,457954,Bank Transfer,Pending,Fall 2024
PAY000364,STU000078,2023-12-09,458523,Mobile Money,Completed,Spring 2025
PAY000365,STU000078,2025-09-23,489514,Credit Card,Completed,Fall 2023
PAY000366,STU000078,2023-12-26,457312,Bank Transfer,Pending,Spring 2025
PAY000367,STU000079,2024-02-25,548561,Credit Card,Completed,Fall 2023
PAY000368,STU000079,2024-08-11,500321,Credit Card,Pending,Fall 2023
PAY000369,STU000079,2024-12-06,535317,Bank Transfer,Pending,Fall 2024
PAY000370,STU000079,2024-03-27,475228,Bank Transfer,Completed,Fall 2023
PAY000371,STU000079,2024-03-19,543493,Bank Transfer,Failed,Spring 2024
PAY000372,STU000079,2024-04-11,466512,Cash,Pending,Spring 2025
PAY000373,STU000079,2024-07-14,544977,Credit Card,Completed,Spring 2024
PAY000374,STU000080,2025-09-18,466735,Cash,Failed,Spring 2025
PAY000375,STU000080,2024-06-11,535420,Cash,Pending,Spring 2024
PAY000376,STU000080,2025-06-21,511541,Cash,Failed,Fall 2024
PAY000377,STU000081,2025-11-10,1017853,Mobile Money,Completed,Spring 2024
PAY000378,STU000081,2024-06-17,1023328,Bank Transfer,Pending,Fall 2024
PAY000379,STU000081,2025-05-02,976263,Mobile Money,Completed,Fall 2024
PAY000380,STU000081,2025-05-09,1037537,Credit Card,Failed,Spring 2025
PAY000381,STU000081,2024-03-14,1040756,Cash,Failed,Fall 2024
PAY000382,STU000082,2024-12-17,1221270,Bank Transfer,Pending,Fall 2023
PAY000383,STU000082,2024-06-29,1228757,Bank Transfer,Failed,Spring 2024
PAY000384,STU000082,2023-12-10,1230182,Credit Card,Failed,Spring 2024
PAY000385,STU000082,2025-03-19,1263012,Cash,Failed,Spring 2025
PAY000386,STU000082,2025-04-22,1252469,Mobile Money,Completed,Fall 2024
PAY000387,STU000083,2024-11-17,453934,Bank Transfer,Completed,Fall 2024
PAY000388,STU000084,2024-02-11,776767,Cash,Completed,Fall 2023
PAY000389,STU000084,2025-04-29,725929,Cash,Completed,Spring 2024
PAY000390,STU000084,2025-02-23,794219,Mobile Money,Pending,Spring 2024
PAY000391,STU000084,2025-05-20,725688,Bank Transfer,Completed,Fall 2024
PAY000392,STU000084,2025-08-07,702751,Mobile Money,Pending,Fall 2023
PAY000393,STU000084,2024-12-07,727556,Cash,Pending,Spring 2024
PAY000394,STU000084,2024-11-05,748804,Mobile Money,Failed,Spring 2025
PAY000395,STU000084,2023-11-21,708569,Bank Transfer,Completed,Spring 2024
PAY000396,STU000085,2024-05-22,749570,Cash,Pending,Spring 2025
PAY000397,STU000085,2024-02-06,732053,Bank Transfer,Failed,Spring 2024
PAY000398,STU000085,2024-05-19,738559,Mobile Money,Pending,Spring 2024
PAY000399,STU000085,2025-09-25,782504,Cash,Completed,Spring 2025
PAY000400,STU000086,2024-07-25,536966,Bank Transfer,Completed,Spring 2025
PAY000401,STU000086,2024-01-28,548452,Cash,Pending,Spring 2025
PAY000402,STU000086,2025-05-19,492182,Cash,Failed,Spring 2025
PAY000403,STU000086,2024-06-30,512096,Cash,Failed,Spring 2025
PAY000404,STU000087,2025-04-08,726607,Credit Card,Completed,Spring 2025
PAY000405,STU000088,2024-09-09,999425,Mobile Money,Pending,Fall 2024
PAY000406,STU000088,2024-05-04,961109,Mobile Money,Completed,Fall 2024
PAY000407,STU000088,2024-08-20,1018002,Cash,Completed,Fall 2023
PAY000408,STU000088,2024-07-30,1017143,Cash,Pending,Spring 2025
PAY000409,STU000089,2024-09-26,1248170,Credit Card,Pending,Fall 2024
PAY000410,STU000089,2024-10-23,1203239,Mobile Money,Pending,Spring 2024
PAY000411,STU000089,2025-02-20,1284587,Bank Transfer,Pending,Fall 2023
PAY000412,STU000089,2025-01-21,1265767,Bank Transfer,Pending,Spring 2024
PAY000413,STU000089,2025-08-10,1215543,Bank Transfer,Pending,Fall 2023
PAY000414,STU000089,2024-05-08,1226254,Cash,Completed,Fall 2024
PAY000415,STU000089,2025-03-07,1239677,Cash,Completed,Spring 2024
PAY000416,STU000089,2024-05-11,1234227,Bank Transfer,Pending,Fall 2024
PAY000417,STU000090,2024-09-29,1276015,Bank Transfer,Pending,Spring 2024
PAY000418,STU000090,2024-10-07,1229829,Mobile Money,Failed,Spring 2024
PAY000419,STU000090,2024-07-21,1230634,Credit Card,Failed,Spring 2025
PAY000420,STU000090,2024-12-05,1211255,Cash,Completed,Spring 2025
PAY000421,STU000090,2023-12-05,1254747,Mobile Money,Pending,Spring 2025
PAY000422,STU000090,2024-04-26,1203945,Cash,Completed,Spring 2024
PAY000423,STU000091,2024-06-25,536356,Cash,Pending,Spring 2024
PAY000424,STU000091,2024-09-15,505799,Credit Card,Failed,Fall 2024
PAY000425,STU000091,2024-12-20,526933,Bank Transfer,Failed,Fall 2023
PAY000426,STU000091,2025-06-29,470144,Cash,Failed,Spring 2025
PAY000427,STU000091,2024-10-24,476765,Credit Card,Completed,Spring 2025
PAY000428,STU000092,2025-07-30,1243101,Credit Card,Failed,Fall 2024
PAY000429,STU000092,2025-08-15,1222468,Bank Transfer,Failed,Spring 2024
PAY000430,STU000092,2025-10-17,1290311,Credit Card,Completed,Spring 2024
PAY000431,STU000092,2025-04-29,1209108,Credit Card,Pending,Spring 2024
PAY000432,STU000093,2024-01-13,1018733,Bank Transfer,Pending,Fall 2023
PAY000433,STU000093,2024-11-06,1017964,Bank Transfer,Completed,Fall 2024
PAY000434,STU000093,2024-09-24,1001262,Mobile Money,Completed,Spring 2024
PAY000435,STU000093,2024-05-18,1004842,Credit Card,Failed,Fall 2023
PAY000436,STU000094,2025-07-08,726958,Cash,Pending,Spring 2025
PAY000437,STU000094,2025-06-09,779129,Cash,Failed,Spring 2024
PAY000438,STU000094,2024-06-22,793948,Credit Card,Pending,Spring 2024
PAY000439,STU000094,2025-11-11,718702,Credit Card,Completed,Spring 2025
PAY000440,STU000094,2024-03-09,732353,Cash,Failed,Spring 2025
PAY000441,STU000094,2024-08-04,760646,Bank Transfer,Failed,Fall 2023
PAY000442,STU000094,2025-01-28,784711,Credit Card,Pending,Fall 2024
PAY000443,STU000095,2024-09-19,732654,Mobile Money,Failed,Spring 2025
PAY000444,STU000095,2024-08-07,750418,Mobile Money,Failed,Fall 2023
PAY000445,STU000095,2024-10-12,791572,Bank Transfer,Completed,Spring 2024
PAY000446,STU000095,2025-02-11,782324,Cash,Failed,Fall 2023
PAY000447,STU000095,2023-12-05,795228,Mobile Money,Pending,Spring 2025
PAY000448,STU000095,2024-05-01,715889,Cash,Completed,Fall 2023
PAY000449,STU000095,2024-06-20,742731,Credit Card,Pending,Spring 2024
PAY000450,STU000096,2024-06-18,705850,Credit Card,Completed,Fall 2023
PAY000451,STU000096,2024-02-03,791027,Credit Card,Pending,Fall 2024
PAY000452,STU000096,2024-10-06,725480,Credit Card,Completed,Fall 2023
PAY000453,STU000096,2025-03-07,715031,Mobile Money,Pending,Spring 2025
PAY000454,STU000096,2024-07-10,760470,Bank Transfer,Completed,Spring 2024
PAY000455,STU000097,2024-07-24,736587,Mobile Money,Completed,Fall 2023
PAY000456,STU000097,2024-03-07,713174,Mobile Money,Pending,Fall 2023
PAY000457,STU000097,2024-05-20,797182,Credit Card,Completed,Fall 2023
PAY000458,STU000097,2024-01-01,701469,Cash,Completed,Spring 2025
PAY000459,STU000097,2024-11-17,723322,Mobile Money,Failed,Fall 2023
PAY000460,STU000097,2023-12-28,769769,Mobile Money,Pending,Fall 2023
PAY000461,STU000097,2024-02-07,768534,Bank Transfer,Pending,Fall 2024
PAY000462,STU000097,2024-08-21,706870,Bank Transfer,Completed,Spring 2025
PAY000463,STU000098,2024-10-31,731265,Mobile Money,Completed,Fall 2023
PAY000464,STU000098,2024-09-13,703662,Bank Transfer,Pending,Spring 2024
PAY000465,STU000098,2023-12-23,787680,Bank Transfer,Completed,Fall 2023
PAY000466,STU000098,2024-01-08,722004,Mobile Money,Completed,Spring 2025
PAY000467,STU000099,2024-12-23,1023669,Mobile Money,Failed,Spring 2024
PAY000468,STU000099,2024-05-13,1001781,Credit Card,Completed,Spring 2024
PAY000469,STU000100,2024-11-18,492384,Mobile Money,Completed,Spring 2025
PAY000470,STU000100,2024-01-19,491450,Bank Transfer,Pending,Spring 2024
PAY000471,STU000100,2024-08-06,478848,Bank Transfer,Failed,Fall 2024
PAY000472,STU000100,2024-01-23,531777,Cash,Completed,Fall 2023
PAY000473,STU000101,2025-01-14,1278494,Credit Card,Completed,Spring 2024
PAY000474,STU000101,2025-03-06,1212418,Cash,Failed,Spring 2025
PAY000475,STU000101,2023-12-25,1290927,Mobile Money,Pending,Spring 2024
PAY000476,STU000101,2024-02-07,1299839,Cash,Failed,Spring 2025
PAY000477,STU000102,2025-10-31,1029761,Credit Card,Pending,Spring 2024
PAY000478,STU000102,2024-06-21,1027000,Bank Transfer,Completed,Fall 2023
PAY000479,STU000103,2025-03-21,1046719,Credit Card,Completed,Fall 2023
PAY000480,STU000103,2025-09-18,968029,Cash,Pending,Fall 2024
PAY000481,STU000104,2024-10-30,726789,Bank Transfer,Completed,Spring 2025
PAY000482,STU000104,2024-12-17,717598,Cash,Pending,Fall 2023
PAY000483,STU000104,2024-06-03,754380,Cash,Completed,Spring 2024
PAY000484,STU000104,2024-12-14,744922,Mobile Money,Completed,Fall 2023
PAY000485,STU000105,2024-03-06,750002,Cash,Completed,Spring 2025
PAY000486,STU000105,2024-02-13,700792,Bank Transfer,Pending,Fall 2023
PAY000487,STU000105,2025-05-05,706829,Mobile Money,Completed,Spring 2024
PAY000488,STU000105,2025-08-17,722764,Mobile Money,Completed,Fall 2023
PAY000489,STU000106,2025-01-04,1221516,Mobile Money,Completed,Spring 2025
PAY000490,STU000106,2025-05-22,1279410,Mobile Money,Pending,Fall 2024
PAY000491,STU000106,2024-04-07,1258755,Mobile Money,Pending,Spring 2025
PAY000492,STU000106,2025-08-29,1247131,Credit Card,Pending,Spring 2024
PAY000493,STU000106,2024-07-24,1257852,Credit Card,Failed,Spring 2025
PAY000494,STU000106,2025-06-12,1263176,Bank Transfer,Pending,Spring 2025
PAY000495,STU000106,2025-08-25,1299465,Cash,Failed,Spring 2024
PAY000496,STU000107,2024-10-25,1010771,Cash,Pending,Fall 2024
PAY000497,STU000107,2024-10-30,1023681,Credit Card,Completed,Fall 2024
PAY000498,STU000107,2025-07-02,1043698,Credit Card,Completed,Spring 2024
PAY000499,STU000108,2025-11-05,515627,Cash,Pending,Spring 2025
PAY000500,STU000108,2024-09-19,501727,Cash,Pending,Spring 2025
PAY000501,STU000108,2025-01-07,534023,Bank Transfer,Pending,Fall 2023
PAY000502,STU000108,2025-07-14,500439,Mobile Money,Completed,Spring 2025
PAY000503,STU000109,2024-06-15,1042946,Credit Card,Failed,Fall 2024
PAY000504,STU000109,2023-12-06,957563,Credit Card,Pending,Spring 2024
PAY000505,STU000109,2025-03-15,1012616,Bank Transfer,Pending,Fall 2023
PAY000506,STU000109,2023-12-05,1037251,Mobile Money,Pending,Spring 2025
PAY000507,STU000109,2023-12-22,969315,Cash,Completed,Spring 2024
PAY000508,STU000110,2025-08-16,534462,Credit Card,Pending,Fall 2023
PAY000509,STU000111,2025-06-02,1255950,Cash,Failed,Fall 2024
PAY000510,STU000111,2024-06-24,1269887,Credit Card,Failed,Fall 2024
PAY000511,STU000111,2024-09-23,1298626,Bank Transfer,Completed,Fall 2024
PAY000512,STU000111,2025-06-25,1235261,Mobile Money,Failed,Spring 2025
PAY000513,STU000112,2025-05-30,514451,Bank Transfer,Completed,Fall 2023
PAY000514,STU000112,2023-12-06,504767,Credit Card,Failed,Fall 2024
PAY000515,STU000112,2024-09-03,472365,Mobile Money,Pending,Spring 2024
PAY000516,STU000112,2023-11-29,467607,Mobile Money,Pending,Spring 2024
PAY000517,STU000112,2024-06-22,464449,Credit Card,Failed,Spring 2024
PAY000518,STU000113,2025-09-19,798292,Mobile Money,Completed,Fall 2024
PAY000519,STU000113,2024-09-26,757767,Bank Transfer,Failed,Spring 2024
PAY000520,STU000113,2025-08-29,738420,Bank Transfer,Pending,Fall 2023
PAY000521,STU000114,2024-12-03,453888,Mobile Money,Pending,Spring 2025
PAY000522,STU000114,2023-12-31,549684,Bank Transfer,Completed,Fall 2023
PAY000523,STU000114,2025-02-19,548539,Bank Transfer,Failed,Fall 2023
PAY000524,STU000114,2025-08-11,477665,Bank Transfer,Pending,Fall 2024
PAY000525,STU000114,2024-07-09,512027,Cash,Failed,Spring 2025
PAY000526,STU000115,2023-12-21,994967,Cash,Completed,Fall 2024
PAY000527,STU000115,2024-01-07,1002228,Credit Card,Failed,Fall 2023
PAY000528,STU000115,2024-11-19,993287,Bank Transfer,Completed,Spring 2025
PAY000529,STU000115,2023-12-04,1002665,Mobile Money,Completed,Fall 2023
PAY000530,STU000115,2024-05-24,986630,Mobile Money,Pending,Spring 2025
PAY000531,STU000115,2024-02-24,1039939,Credit Card,Failed,Spring 2025
PAY000532,STU000116,2024-02-04,492229,Bank Transfer,Failed,Fall 2024
PAY000533,STU000116,2025-10-03,546444,Cash,Failed,Spring 2025
PAY000534,STU000116,2025-03-24,529529,Credit Card,Pending,Fall 2023
PAY000535,STU000116,2024-11-27,506087,Credit Card,Failed,Fall 2023
PAY000536,STU000117,2024-03-07,975569,Mobile Money,Failed,Fall 2023
PAY000537,STU000117,2025-07-11,1015264,Bank Transfer,Pending,Spring 2025
PAY000538,STU000117,2025-05-30,1008495,Bank Transfer,Pending,Spring 2024
PAY000539,STU000117,2025-03-14,977740,Mobile Money,Failed,Fall 2023
PAY000540,STU000117,2025-08-02,1007002,Bank Transfer,Completed,Fall 2024
PAY000541,STU000117,2024-10-22,986747,Mobile Money,Failed,Fall 2024
PAY000542,STU000117,2024-01-07,1012429,Bank Transfer,Failed,Spring 2024
PAY000543,STU000118,2023-12-11,493620,Mobile Money,Failed,Fall 2023
PAY000544,STU000118,2024-01-29,494987,Credit Card,Failed,Spring 2025
PAY000545,STU000118,2024-01-19,534161,Credit Card,Completed,Spring 2024
PAY000546,STU000118,2025-02-26,465163,Cash,Completed,Fall 2023
PAY000547,STU000118,2025-08-19,494595,Mobile Money,Failed,Fall 2023
PAY000548,STU000118,2024-04-11,498200,Mobile Money,Pending,Spring 2025
PAY000549,STU000118,2024-04-07,546589,Bank Transfer,Pending,Fall 2023
PAY000550,STU000118,2024-03-24,520202,Mobile Money,Pending,Spring 2025
PAY000551,STU000119,2023-12-24,966555,Mobile Money,Completed,Spring 2025
PAY000552,STU000119,2025-11-09,1020555,Credit Card,Pending,Spring 2024
PAY000553,STU000119,2025-01-19,978692,Credit Card,Failed,Spring 2025
PAY000554,STU000119,2025-06-21,1028835,Cash,Completed,Fall 2023
PAY000555,STU000119,2024-03-15,991961,Cash,Failed,Fall 2023
PAY000556,STU000119,2025-02-11,1042605,Credit Card,Failed,Spring 2024
PAY000557,STU000120,2023-11-28,999375,Bank Transfer,Pending,Spring 2024
PAY000558,STU000120,2025-04-17,1046030,Mobile Money,Failed,Fall 2023
PAY000559,STU000120,2025-05-19,1013898,Credit Card,Pending,Spring 2024
PAY000560,STU000120,2025-10-27,1021819,Credit Card,Pending,Spring 2025
PAY000561,STU000120,2023-12-25,1012052,Cash,Pending,Spring 2025
PAY000562,STU000120,2025-09-06,1019185,Cash,Pending,Spring 2024
PAY000563,STU000120,2023-12-02,1021828,Credit Card,Completed,Spring 2024
PAY000564,STU000120,2024-12-22,1048601,Bank Transfer,Failed,Fall 2024
PAY000565,STU000121,2024-04-06,718030,Credit Card,Failed,Spring 2025
PAY000566,STU000121,2025-01-24,718982,Mobile Money,Completed,Spring 2024
PAY000567,STU000121,2024-01-22,701197,Cash,Failed,Fall 2023
PAY000568,STU000121,2023-12-25,719346,Credit Card,Pending,Spring 2024
PAY000569,STU000121,2025-09-22,712589,Cash,Pending,Spring 2024
PAY000570,STU000121,2025-09-26,715380,Cash,Failed,Spring 2025
PAY000571,STU000121,2025-06-19,782178,Credit Card,Completed,Fall 2023
PAY000572,STU000121,2025-07-20,731569,Credit Card,Pending,Fall 2024
PAY000573,STU000122,2023-12-11,1287914,Bank Transfer,Pending,Spring 2025
PAY000574,STU000122,2025-02-10,1282881,Credit Card,Pending,Fall 2023
PAY000575,STU000122,2025-07-19,1215286,Bank Transfer,Completed,Spring 2025
PAY000576,STU000123,2024-03-28,525101,Credit Card,Pending,Fall 2023
PAY000577,STU000123,2024-03-21,473736,Credit Card,Pending,Spring 2025
PAY000578,STU000123,2025-01-17,524897,Mobile Money,Completed,Fall 2024
PAY000579,STU000123,2025-09-14,543555,Mobile Money,Pending,Fall 2023
PAY000580,STU000124,2025-09-14,1268013,Bank Transfer,Completed,Fall 2023
PAY000581,STU000124,2025-05-17,1278525,Mobile Money,Completed,Spring 2025
PAY000582,STU000124,2025-01-01,1216127,Bank Transfer,Completed,Spring 2024
PAY000583,STU000124,2024-01-20,1221130,Bank Transfer,Failed,Fall 2024
PAY000584,STU000124,2025-10-14,1211090,Bank Transfer,Failed,Fall 2024
PAY000585,STU000124,2024-11-11,1271359,Mobile Money,Pending,Fall 2023
PAY000586,STU000124,2025-03-09,1239400,Bank Transfer,Failed,Fall 2024
PAY000587,STU000125,2024-04-07,764283,Cash,Failed,Fall 2024
PAY000588,STU000125,2024-03-08,770544,Mobile Money,Failed,Fall 2023
PAY000589,STU000125,2024-01-10,705863,Mobile Money,Completed,Spring 2024
PAY000590,STU000125,2025-06-26,739283,Mobile Money,Completed,Spring 2024
PAY000591,STU000125,2024-03-23,747063,Cash,Completed,Spring 2025
PAY000592,STU000125,2025-09-03,772069,Cash,Pending,Spring 2025
PAY000593,STU000125,2024-01-23,721406,Credit Card,Pending,Fall 2023
PAY000594,STU000125,2025-03-03,788673,Credit Card,Failed,Spring 2024
PAY000595,STU000126,2024-02-13,546033,Cash,Failed,Spring 2024
PAY000596,STU000126,2024-11-02,523877,Mobile Money,Pending,Spring 2024
PAY000597,STU000126,2024-12-30,506836,Credit Card,Completed,Spring 2024
PAY000598,STU000126,2025-08-31,485405,Bank Transfer,Failed,Fall 2023
PAY000599,STU000127,2024-12-16,533909,Bank Transfer,Pending,Fall 2024
PAY000600,STU000127,2025-02-12,469179,Mobile Money,Pending,Fall 2023
PAY000601,STU000127,2025-08-10,499434,Mobile Money,Pending,Fall 2023
PAY000602,STU000127,2025-07-15,473033,Cash,Failed,Spring 2025
PAY000603,STU000127,2025-08-13,519331,Cash,Failed,Fall 2024
PAY000604,STU000127,2024-05-03,485527,Bank Transfer,Completed,Spring 2024
PAY000605,STU000127,2024-12-28,548549,Credit Card,Completed,Fall 2024
PAY000606,STU000128,2024-03-22,1216721,Cash,Completed,Spring 2024
PAY000607,STU000128,2024-01-15,1216563,Mobile Money,Pending,Fall 2024
PAY000608,STU000128,2025-09-25,1295082,Cash,Failed,Spring 2024
PAY000609,STU000128,2023-12-25,1279783,Credit Card,Failed,Spring 2025
PAY000610,STU000128,2025-05-15,1257535,Cash,Pending,Fall 2024
PAY000611,STU000128,2025-02-09,1256068,Mobile Money,Pending,Fall 2023
PAY000612,STU000128,2025-01-10,1253282,Cash,Completed,Fall 2023
PAY000613,STU000129,2025-08-15,721641,Bank Transfer,Completed,Fall 2024
PAY000614,STU000129,2024-04-30,764598,Bank Transfer,Pending,Spring 2024
PAY000615,STU000130,2024-06-09,1289800,Bank Transfer,Pending,Fall 2023
PAY000616,STU000130,2024-02-26,1224927,Bank Transfer,Failed,Spring 2025
PAY000617,STU000130,2023-11-30,1270035,Cash,Completed,Fall 2023
PAY000618,STU000130,2024-03-07,1258805,Mobile Money,Failed,Spring 2024
PAY000619,STU000130,2025-05-23,1209846,Cash,Completed,Fall 2024
PAY000620,STU000130,2025-09-27,1255407,Credit Card,Pending,Spring 2024
PAY000621,STU000130,2024-11-01,1214841,Cash,Failed,Spring 2024
PAY000622,STU000130,2024-05-15,1215448,Cash,Pending,Spring 2025
PAY000623,STU000131,2025-04-14,950292,Credit Card,Completed,Fall 2024
PAY000624,STU000131,2024-01-30,1017571,Bank Transfer,Pending,Spring 2025
PAY000625,STU000131,2025-09-21,996628,Bank Transfer,Failed,Spring 2025
PAY000626,STU000131,2024-12-17,989105,Cash,Completed,Fall 2023
PAY000627,STU000131,2024-11-25,1044690,Mobile Money,Pending,Fall 2024
PAY000628,STU000132,2024-09-03,514493,Mobile Money,Completed,Spring 2024
PAY000629,STU000133,2024-07-07,450905,Mobile Money,Failed,Fall 2024
PAY000630,STU000133,2025-04-01,511695,Credit Card,Pending,Fall 2024
PAY000631,STU000133,2024-11-10,506143,Mobile Money,Failed,Fall 2024
PAY000632,STU000133,2025-07-30,507484,Credit Card,Completed,Spring 2024
PAY000633,STU000133,2024-11-21,547922,Credit Card,Completed,Fall 2024
PAY000634,STU000133,2023-11-23,476013,Bank Transfer,Completed,Fall 2024
PAY000635,STU000133,2025-10-08,467521,Credit Card,Pending,Fall 2024
PAY000636,STU000134,2024-01-06,726082,Credit Card,Failed,Fall 2024
PAY000637,STU000135,2024-07-06,1272105,Credit Card,Failed,Spring 2024
PAY000638,STU000135,2024-12-21,1298446,Credit Card,Failed,Spring 2025
PAY000639,STU000136,2025-07-31,452772,Mobile Money,Completed,Fall 2024
PAY000640,STU000136,2024-06-24,451788,Mobile Money,Completed,Fall 2024
PAY000641,STU000136,2024-09-05,528261,Bank Transfer,Pending,Spring 2025
PAY000642,STU000137,2024-07-09,960828,Credit Card,Completed,Spring 2024
PAY000643,STU000137,2024-06-13,974492,Mobile Money,Pending,Fall 2023
PAY000644,STU000137,2025-02-22,1041875,Mobile Money,Failed,Spring 2025
PAY000645,STU000137,2025-04-29,1012114,Bank Transfer,Failed,Spring 2024
PAY000646,STU000137,2025-05-09,1027489,Mobile Money,Completed,Fall 2023
PAY000647,STU000138,2025-10-10,1235895,Mobile Money,Completed,Spring 2025
PAY000648,STU000138,2025-10-31,1280801,Mobile Money,Completed,Fall 2023
PAY000649,STU000138,2024-10-25,1253385,Cash,Failed,Spring 2024
PAY000650,STU000139,2024-09-08,1012809,Bank Transfer,Failed,Spring 2025
PAY000651,STU000139,2024-01-29,956770,Cash,Completed,Fall 2024
PAY000652,STU000139,2024-11-11,986773,Cash,Failed,Spring 2025
PAY000653,STU000139,2025-03-11,991922,Bank Transfer,Completed,Fall 2023
